x,time,dudx
0.632653,0.873000,-0.999897
0.653061,0.873000,-0.999854
0.673469,0.873000,-0.999812
0.693878,0.873000,-0.999774
0.714286,0.873000,-0.999738
0.734694,0.873000,-0.999704
0.755102,0.873000,-0.999673
0.775510,0.873000,-0.999644
0.795918,0.873000,-0.999618
0.816327,0.873000,-0.999594
0.836735,0.873000,-0.999573
0.857143,0.873000,-0.999555
0.877551,0.873000,-0.999538
0.897959,0.873000,-0.999525
0.918367,0.873000,-0.999514
0.938776,0.873000,-0.999505
0.959184,0.873000,-0.999499
0.979592,0.873000,-0.999495
0.020408,0.874000,-0.999998
0.040816,0.874000,-1.000143
0.061224,0.874000,-0.999963
0.081633,0.874000,-0.999956
0.102041,0.874000,-0.999945
0.122449,0.874000,-0.999964
0.142857,0.874000,-1.000202
0.163265,0.874000,-1.000099
0.183673,0.874000,-0.999829
0.204082,0.874000,-0.999731
0.224490,0.874000,-0.999877
0.244898,0.874000,-1.000151
0.265306,0.874000,-1.000419
0.285714,0.874000,-1.000612
0.306122,0.874000,-1.000714
0.326531,0.874000,-1.000742
0.346939,0.874000,-1.000721
0.367347,0.874000,-1.000673
0.387755,0.874000,-1.000610
0.408163,0.874000,-1.000542
0.428571,0.874000,-1.000472
0.448980,0.874000,-1.000404
0.469388,0.874000,-1.000338
0.489796,0.874000,-1.000274
0.510204,0.874000,-1.000212
0.530612,0.874000,-1.000153
0.551020,0.874000,-1.000097
0.571429,0.874000,-1.000043
0.591837,0.874000,-0.999992
0.612245,0.874000,-0.999944
0.632653,0.874000,-0.999897
0.653061,0.874000,-0.999854
0.673469,0.874000,-0.999812
0.693878,0.874000,-0.999774
0.714286,0.874000,-0.999738
0.734694,0.874000,-0.999704
0.755102,0.874000,-0.999673
0.775510,0.874000,-0.999644
0.795918,0.874000,-0.999618
0.816327,0.874000,-0.999594
0.836735,0.874000,-0.999573
0.857143,0.874000,-0.999555
0.877551,0.874000,-0.999538
0.897959,0.874000,-0.999525
0.918367,0.874000,-0.999514
0.938776,0.874000,-0.999505
0.959184,0.874000,-0.999499
0.979592,0.874000,-0.999495
0.020408,0.875000,-0.999998
0.040816,0.875000,-1.000143
0.061224,0.875000,-0.999963
0.081633,0.875000,-0.999956
0.102041,0.875000,-0.999945
0.122449,0.875000,-0.999964
0.142857,0.875000,-1.000202
0.163265,0.875000,-1.000099
0.183673,0.875000,-0.999829
0.204082,0.875000,-0.999731
0.224490,0.875000,-0.999877
0.244898,0.875000,-1.000151
0.265306,0.875000,-1.000419
0.285714,0.875000,-1.000612
0.306122,0.875000,-1.000714
0.326531,0.875000,-1.000742
0.346939,0.875000,-1.000721
0.367347,0.875000,-1.000673
0.387755,0.875000,-1.000610
0.408163,0.875000,-1.000542
0.428571,0.875000,-1.000472
0.448980,0.875000,-1.000404
0.469388,0.875000,-1.000338
0.489796,0.875000,-1.000274
0.510204,0.875000,-1.000212
0.530612,0.875000,-1.000153
0.551020,0.875000,-1.000097
0.571429,0.875000,-1.000043
0.591837,0.875000,-0.999992
0.612245,0.875000,-0.999944
0.632653,0.875000,-0.999897
0.653061,0.875000,-0.999854
0.673469,0.875000,-0.999812
0.693878,0.875000,-0.999774
0.714286,0.875000,-0.999738
0.734694,0.875000,-0.999704
0.755102,0.875000,-0.999673
0.775510,0.875000,-0.999644
0.795918,0.875000,-0.999618
0.816327,0.875000,-0.999594
0.836735,0.875000,-0.999573
0.857143,0.875000,-0.999555
0.877551,0.875000,-0.999538
0.897959,0.875000,-0.999525
0.918367,0.875000,-0.999514
0.938776,0.875000,-0.999505
0.959184,0.875000,-0.999499
0.979592,0.875000,-0.999495
0.020408,0.876000,-0.999998
0.040816,0.876000,-1.000143
0.061224,0.876000,-0.999963
0.081633,0.876000,-0.999956
0.102041,0.876000,-0.999945
0.122449,0.876000,-0.999964
0.142857,0.876000,-1.000202
0.163265,0.876000,-1.000099
0.183673,0.876000,-0.999829
0.204082,0.876000,-0.999731
0.224490,0.876000,-0.999877
0.244898,0.876000,-1.000151
0.265306,0.876000,-1.000419
0.285714,0.876000,-1.000612
0.306122,0.876000,-1.000714
0.326531,0.876000,-1.000742
0.346939,0.876000,-1.000721
0.367347,0.876000,-1.000673
0.387755,0.876000,-1.000610
0.408163,0.876000,-1.000542
0.428571,0.876000,-1.000472
0.448980,0.876000,-1.000404
0.469388,0.876000,-1.000338
0.489796,0.876000,-1.000274
0.510204,0.876000,-1.000212
0.530612,0.876000,-1.000153
0.551020,0.876000,-1.000097
0.571429,0.876000,-1.000043
0.591837,0.876000,-0.999992
0.612245,0.876000,-0.999944
0.632653,0.876000,-0.999897
0.653061,0.876000,-0.999854
0.673469,0.876000,-0.999812
0.693878,0.876000,-0.999774
0.714286,0.876000,-0.999738
0.734694,0.876000,-0.999704
0.755102,0.876000,-0.999673
0.775510,0.876000,-0.999644
0.795918,0.876000,-0.999618
0.816327,0.876000,-0.999594
0.836735,0.876000,-0.999573
0.857143,0.876000,-0.999555
0.877551,0.876000,-0.999538
0.897959,0.876000,-0.999525
0.918367,0.876000,-0.999514
0.938776,0.876000,-0.999505
0.959184,0.876000,-0.999499
0.979592,0.876000,-0.999495
0.020408,0.877000,-0.999998
0.040816,0.877000,-1.000143
0.061224,0.877000,-0.999963
0.081633,0.877000,-0.999956
0.102041,0.877000,-0.999945
0.122449,0.877000,-0.999964
0.142857,0.877000,-1.000202
0.163265,0.877000,-1.000099
0.183673,0.877000,-0.999829
0.204082,0.877000,-0.999731
0.224490,0.877000,-0.999877
0.244898,0.877000,-1.000151
0.265306,0.877000,-1.000419
0.285714,0.877000,-1.000612
0.306122,0.877000,-1.000714
0.326531,0.877000,-1.000742
0.346939,0.877000,-1.000721
0.367347,0.877000,-1.000673
0.387755,0.877000,-1.000610
0.408163,0.877000,-1.000542
0.428571,0.877000,-1.000472
0.448980,0.877000,-1.000404
0.469388,0.877000,-1.000338
0.489796,0.877000,-1.000274
0.510204,0.877000,-1.000212
0.530612,0.877000,-1.000153
0.551020,0.877000,-1.000097
0.571429,0.877000,-1.000043
0.591837,0.877000,-0.999992
0.612245,0.877000,-0.999944
0.632653,0.877000,-0.999897
0.653061,0.877000,-0.999854
0.673469,0.877000,-0.999812
0.693878,0.877000,-0.999774
0.714286,0.877000,-0.999738
0.734694,0.877000,-0.999704
0.755102,0.877000,-0.999673
0.775510,0.877000,-0.999644
0.795918,0.877000,-0.999618
0.816327,0.877000,-0.999594
0.836735,0.877000,-0.999573
0.857143,0.877000,-0.999555
0.877551,0.877000,-0.999538
0.897959,0.877000,-0.999525
0.918367,0.877000,-0.999514
0.938776,0.877000,-0.999505
0.959184,0.877000,-0.999499
0.979592,0.877000,-0.999495
0.020408,0.878000,-0.999998
0.040816,0.878000,-1.000143
0.061224,0.878000,-0.999963
0.081633,0.878000,-0.999956
0.102041,0.878000,-0.999945
0.122449,0.878000,-0.999964
0.142857,0.878000,-1.000202
0.163265,0.878000,-1.000099
0.183673,0.878000,-0.999829
0.204082,0.878000,-0.999731
0.224490,0.878000,-0.999877
0.244898,0.878000,-1.000151
0.265306,0.878000,-1.000419
0.285714,0.878000,-1.000612
0.306122,0.878000,-1.000714
0.326531,0.878000,-1.000742
0.346939,0.878000,-1.000721
0.367347,0.878000,-1.000673
0.387755,0.878000,-1.000610
0.408163,0.878000,-1.000542
0.428571,0.878000,-1.000472
0.448980,0.878000,-1.000404
0.469388,0.878000,-1.000338
0.489796,0.878000,-1.000274
0.510204,0.878000,-1.000212
0.530612,0.878000,-1.000153
0.551020,0.878000,-1.000097
0.571429,0.878000,-1.000043
0.591837,0.878000,-0.999992
0.612245,0.878000,-0.999944
0.632653,0.878000,-0.999897
0.653061,0.878000,-0.999854
0.673469,0.878000,-0.999812
0.693878,0.878000,-0.999774
0.714286,0.878000,-0.999738
0.734694,0.878000,-0.999704
0.755102,0.878000,-0.999673
0.775510,0.878000,-0.999644
0.795918,0.878000,-0.999618
0.816327,0.878000,-0.999594
0.836735,0.878000,-0.999573
0.857143,0.878000,-0.999555
0.877551,0.878000,-0.999538
0.897959,0.878000,-0.999525
0.918367,0.878000,-0.999514
0.938776,0.878000,-0.999505
0.959184,0.878000,-0.999499
0.979592,0.878000,-0.999495
0.020408,0.879000,-0.999998
0.040816,0.879000,-1.000143
0.061224,0.879000,-0.999963
0.081633,0.879000,-0.999956
0.102041,0.879000,-0.999945
0.122449,0.879000,-0.999964
0.142857,0.879000,-1.000202
0.163265,0.879000,-1.000099
0.183673,0.879000,-0.999829
0.204082,0.879000,-0.999731
0.224490,0.879000,-0.999877
0.244898,0.879000,-1.000151
0.265306,0.879000,-1.000419
0.285714,0.879000,-1.000612
0.306122,0.879000,-1.000714
0.326531,0.879000,-1.000742
0.346939,0.879000,-1.000721
0.367347,0.879000,-1.000673
0.387755,0.879000,-1.000610
0.408163,0.879000,-1.000542
0.428571,0.879000,-1.000472
0.448980,0.879000,-1.000404
0.469388,0.879000,-1.000338
0.489796,0.879000,-1.000274
0.510204,0.879000,-1.000212
0.530612,0.879000,-1.000153
0.551020,0.879000,-1.000097
0.571429,0.879000,-1.000043
0.591837,0.879000,-0.999992
0.612245,0.879000,-0.999944
0.632653,0.879000,-0.999897
0.653061,0.879000,-0.999854
0.673469,0.879000,-0.999812
0.693878,0.879000,-0.999774
0.714286,0.879000,-0.999738
0.734694,0.879000,-0.999704
0.755102,0.879000,-0.999673
0.775510,0.879000,-0.999644
0.795918,0.879000,-0.999618
0.816327,0.879000,-0.999594
0.836735,0.879000,-0.999573
0.857143,0.879000,-0.999555
0.877551,0.879000,-0.999538
0.897959,0.879000,-0.999525
0.918367,0.879000,-0.999514
0.938776,0.879000,-0.999505
0.959184,0.879000,-0.999499
0.979592,0.879000,-0.999495
0.020408,0.880000,-0.999998
0.040816,0.880000,-1.000143
0.061224,0.880000,-0.999963
0.081633,0.880000,-0.999956
0.102041,0.880000,-0.999945
0.122449,0.880000,-0.999964
0.142857,0.880000,-1.000202
0.163265,0.880000,-1.000099
0.183673,0.880000,-0.999829
0.204082,0.880000,-0.999731
0.224490,0.880000,-0.999877
0.244898,0.880000,-1.000151
0.265306,0.880000,-1.000419
0.285714,0.880000,-1.000612
0.306122,0.880000,-1.000714
0.326531,0.880000,-1.000742
0.346939,0.880000,-1.000721
0.367347,0.880000,-1.000673
0.387755,0.880000,-1.000610
0.408163,0.880000,-1.000542
0.428571,0.880000,-1.000472
0.448980,0.880000,-1.000404
0.469388,0.880000,-1.000338
0.489796,0.880000,-1.000274
0.510204,0.880000,-1.000212
0.530612,0.880000,-1.000153
0.551020,0.880000,-1.000097
0.571429,0.880000,-1.000043
0.591837,0.880000,-0.999992
0.612245,0.880000,-0.999944
0.632653,0.880000,-0.999897
0.653061,0.880000,-0.999854
0.673469,0.880000,-0.999812
0.693878,0.880000,-0.999774
0.714286,0.880000,-0.999738
0.734694,0.880000,-0.999704
0.755102,0.880000,-0.999673
0.775510,0.880000,-0.999644
0.795918,0.880000,-0.999618
0.816327,0.880000,-0.999594
0.836735,0.880000,-0.999573
0.857143,0.880000,-0.999555
0.877551,0.880000,-0.999538
0.897959,0.880000,-0.999525
0.918367,0.880000,-0.999514
0.938776,0.880000,-0.999505
0.959184,0.880000,-0.999499
0.979592,0.880000,-0.999495
0.020408,0.881000,-0.999998
0.040816,0.881000,-1.000143
0.061224,0.881000,-0.999963
0.081633,0.881000,-0.999956
0.102041,0.881000,-0.999945
0.122449,0.881000,-0.999964
0.142857,0.881000,-1.000202
0.163265,0.881000,-1.000099
0.183673,0.881000,-0.999829
0.204082,0.881000,-0.999731
0.224490,0.881000,-0.999877
0.244898,0.881000,-1.000151
0.265306,0.881000,-1.000419
0.285714,0.881000,-1.000612
0.306122,0.881000,-1.000714
0.326531,0.881000,-1.000742
0.346939,0.881000,-1.000721
0.367347,0.881000,-1.000673
0.387755,0.881000,-1.000610
0.408163,0.881000,-1.000542
0.428571,0.881000,-1.000472
0.448980,0.881000,-1.000404
0.469388,0.881000,-1.000338
0.489796,0.881000,-1.000274
0.510204,0.881000,-1.000212
0.530612,0.881000,-1.000153
0.551020,0.881000,-1.000097
0.571429,0.881000,-1.000043
0.591837,0.881000,-0.999992
0.612245,0.881000,-0.999944
0.632653,0.881000,-0.999897
0.653061,0.881000,-0.999854
0.673469,0.881000,-0.999812
0.693878,0.881000,-0.999774
0.714286,0.881000,-0.999738
0.734694,0.881000,-0.999704
0.755102,0.881000,-0.999673
0.775510,0.881000,-0.999644
0.795918,0.881000,-0.999618
0.816327,0.881000,-0.999594
0.836735,0.881000,-0.999573
0.857143,0.881000,-0.999555
0.877551,0.881000,-0.999538
0.897959,0.881000,-0.999525
0.918367,0.881000,-0.999514
0.938776,0.881000,-0.999505
0.959184,0.881000,-0.999499
0.979592,0.881000,-0.999495
0.020408,0.882000,-0.999998
0.040816,0.882000,-1.000143
0.061224,0.882000,-0.999963
0.081633,0.882000,-0.999956
0.102041,0.882000,-0.999945
0.122449,0.882000,-0.999964
0.142857,0.882000,-1.000202
0.163265,0.882000,-1.000099
0.183673,0.882000,-0.999829
0.204082,0.882000,-0.999731
0.224490,0.882000,-0.999877
0.244898,0.882000,-1.000151
0.265306,0.882000,-1.000419
0.285714,0.882000,-1.000612
0.306122,0.882000,-1.000714
0.326531,0.882000,-1.000742
0.346939,0.882000,-1.000721
0.367347,0.882000,-1.000673
0.387755,0.882000,-1.000610
0.408163,0.882000,-1.000542
0.428571,0.882000,-1.000472
0.448980,0.882000,-1.000404
0.469388,0.882000,-1.000338
0.489796,0.882000,-1.000274
0.510204,0.882000,-1.000212
0.530612,0.882000,-1.000153
0.551020,0.882000,-1.000097
0.571429,0.882000,-1.000043
0.591837,0.882000,-0.999992
0.612245,0.882000,-0.999944
0.632653,0.882000,-0.999897
0.653061,0.882000,-0.999854
0.673469,0.882000,-0.999812
0.693878,0.882000,-0.999774
0.714286,0.882000,-0.999738
0.734694,0.882000,-0.999704
0.755102,0.882000,-0.999673
0.775510,0.882000,-0.999644
0.795918,0.882000,-0.999618
0.816327,0.882000,-0.999594
0.836735,0.882000,-0.999573
0.857143,0.882000,-0.999555
0.877551,0.882000,-0.999538
0.897959,0.882000,-0.999525
0.918367,0.882000,-0.999514
0.938776,0.882000,-0.999505
0.959184,0.882000,-0.999499
0.979592,0.882000,-0.999495
0.020408,0.883000,-0.999998
0.040816,0.883000,-1.000143
0.061224,0.883000,-0.999963
0.081633,0.883000,-0.999956
0.102041,0.883000,-0.999945
0.122449,0.883000,-0.999964
0.142857,0.883000,-1.000202
0.163265,0.883000,-1.000099
0.183673,0.883000,-0.999829
0.204082,0.883000,-0.999731
0.224490,0.883000,-0.999877
0.244898,0.883000,-1.000151
0.265306,0.883000,-1.000419
0.285714,0.883000,-1.000612
0.306122,0.883000,-1.000714
0.326531,0.883000,-1.000742
0.346939,0.883000,-1.000721
0.367347,0.883000,-1.000673
0.387755,0.883000,-1.000610
0.408163,0.883000,-1.000542
0.428571,0.883000,-1.000472
0.448980,0.883000,-1.000404
0.469388,0.883000,-1.000338
0.489796,0.883000,-1.000274
0.510204,0.883000,-1.000212
0.530612,0.883000,-1.000153
0.551020,0.883000,-1.000097
0.571429,0.883000,-1.000043
0.591837,0.883000,-0.999992
0.612245,0.883000,-0.999944
0.632653,0.883000,-0.999897
0.653061,0.883000,-0.999854
0.673469,0.883000,-0.999812
0.693878,0.883000,-0.999774
0.714286,0.883000,-0.999738
0.734694,0.883000,-0.999704
0.755102,0.883000,-0.999673
0.775510,0.883000,-0.999644
0.795918,0.883000,-0.999618
0.816327,0.883000,-0.999594
0.836735,0.883000,-0.999573
0.857143,0.883000,-0.999555
0.877551,0.883000,-0.999538
0.897959,0.883000,-0.999525
0.918367,0.883000,-0.999514
0.938776,0.883000,-0.999505
0.959184,0.883000,-0.999499
0.979592,0.883000,-0.999495
0.020408,0.884000,-0.999998
0.040816,0.884000,-1.000143
0.061224,0.884000,-0.999963
0.081633,0.884000,-0.999956
0.102041,0.884000,-0.999945
0.122449,0.884000,-0.999964
0.142857,0.884000,-1.000202
0.163265,0.884000,-1.000099
0.183673,0.884000,-0.999829
0.204082,0.884000,-0.999731
0.224490,0.884000,-0.999877
0.244898,0.884000,-1.000151
0.265306,0.884000,-1.000419
0.285714,0.884000,-1.000612
0.306122,0.884000,-1.000714
0.326531,0.884000,-1.000742
0.346939,0.884000,-1.000721
0.367347,0.884000,-1.000673
0.387755,0.884000,-1.000610
0.408163,0.884000,-1.000542
0.428571,0.884000,-1.000472
0.448980,0.884000,-1.000404
0.469388,0.884000,-1.000338
0.489796,0.884000,-1.000274
0.510204,0.884000,-1.000212
0.530612,0.884000,-1.000153
0.551020,0.884000,-1.000097
0.571429,0.884000,-1.000043
0.591837,0.884000,-0.999992
0.612245,0.884000,-0.999944
0.632653,0.884000,-0.999897
0.653061,0.884000,-0.999854
0.673469,0.884000,-0.999812
0.693878,0.884000,-0.999774
0.714286,0.884000,-0.999738
0.734694,0.884000,-0.999704
0.755102,0.884000,-0.999673
0.775510,0.884000,-0.999644
0.795918,0.884000,-0.999618
0.816327,0.884000,-0.999594
0.836735,0.884000,-0.999573
0.857143,0.884000,-0.999555
0.877551,0.884000,-0.999538
0.897959,0.884000,-0.999525
0.918367,0.884000,-0.999514
0.938776,0.884000,-0.999505
0.959184,0.884000,-0.999499
0.979592,0.884000,-0.999495
0.020408,0.885000,-0.999998
0.040816,0.885000,-1.000143
0.061224,0.885000,-0.999963
0.081633,0.885000,-0.999956
0.102041,0.885000,-0.999945
0.122449,0.885000,-0.999964
0.142857,0.885000,-1.000202
0.163265,0.885000,-1.000099
0.183673,0.885000,-0.999829
0.204082,0.885000,-0.999731
0.224490,0.885000,-0.999877
0.244898,0.885000,-1.000151
0.265306,0.885000,-1.000419
0.285714,0.885000,-1.000612
0.306122,0.885000,-1.000714
0.326531,0.885000,-1.000742
0.346939,0.885000,-1.000721
0.367347,0.885000,-1.000673
0.387755,0.885000,-1.000610
0.408163,0.885000,-1.000542
0.428571,0.885000,-1.000472
0.448980,0.885000,-1.000404
0.469388,0.885000,-1.000338
0.489796,0.885000,-1.000274
0.510204,0.885000,-1.000212
0.530612,0.885000,-1.000153
0.551020,0.885000,-1.000097
0.571429,0.885000,-1.000043
0.591837,0.885000,-0.999992
0.612245,0.885000,-0.999944
0.632653,0.885000,-0.999897
0.653061,0.885000,-0.999854
0.673469,0.885000,-0.999812
0.693878,0.885000,-0.999774
0.714286,0.885000,-0.999738
0.734694,0.885000,-0.999704
0.755102,0.885000,-0.999673
0.775510,0.885000,-0.999644
0.795918,0.885000,-0.999618
0.816327,0.885000,-0.999594
0.836735,0.885000,-0.999573
0.857143,0.885000,-0.999555
0.877551,0.885000,-0.999538
0.897959,0.885000,-0.999525
0.918367,0.885000,-0.999514
0.938776,0.885000,-0.999505
0.959184,0.885000,-0.999499
0.979592,0.885000,-0.999495
0.020408,0.886000,-0.999998
0.040816,0.886000,-1.000143
0.061224,0.886000,-0.999963
0.081633,0.886000,-0.999956
0.102041,0.886000,-0.999945
0.122449,0.886000,-0.999964
0.142857,0.886000,-1.000202
0.163265,0.886000,-1.000099
0.183673,0.886000,-0.999829
0.204082,0.886000,-0.999731
0.224490,0.886000,-0.999877
0.244898,0.886000,-1.000151
0.265306,0.886000,-1.000419
0.285714,0.886000,-1.000612
0.306122,0.886000,-1.000714
0.326531,0.886000,-1.000742
0.346939,0.886000,-1.000721
0.367347,0.886000,-1.000673
0.387755,0.886000,-1.000610
0.408163,0.886000,-1.000542
0.428571,0.886000,-1.000472
0.448980,0.886000,-1.000404
0.469388,0.886000,-1.000338
0.489796,0.886000,-1.000274
0.510204,0.886000,-1.000212
0.530612,0.886000,-1.000153
0.551020,0.886000,-1.000097
0.571429,0.886000,-1.000043
0.591837,0.886000,-0.999992
0.612245,0.886000,-0.999944
0.632653,0.886000,-0.999897
0.653061,0.886000,-0.999854
0.673469,0.886000,-0.999812
0.693878,0.886000,-0.999774
0.714286,0.886000,-0.999738
0.734694,0.886000,-0.999704
0.755102,0.886000,-0.999673
0.775510,0.886000,-0.999644
0.795918,0.886000,-0.999618
0.816327,0.886000,-0.999594
0.836735,0.886000,-0.999573
0.857143,0.886000,-0.999555
0.877551,0.886000,-0.999538
0.897959,0.886000,-0.999525
0.918367,0.886000,-0.999514
0.938776,0.886000,-0.999505
0.959184,0.886000,-0.999499
0.979592,0.886000,-0.999495
0.020408,0.887000,-0.999998
0.040816,0.887000,-1.000143
0.061224,0.887000,-0.999963
0.081633,0.887000,-0.999956
0.102041,0.887000,-0.999945
0.122449,0.887000,-0.999964
0.142857,0.887000,-1.000202
0.163265,0.887000,-1.000099
0.183673,0.887000,-0.999829
0.204082,0.887000,-0.999731
0.224490,0.887000,-0.999877
0.244898,0.887000,-1.000151
0.265306,0.887000,-1.000419
0.285714,0.887000,-1.000612
0.306122,0.887000,-1.000714
0.326531,0.887000,-1.000742
0.346939,0.887000,-1.000721
0.367347,0.887000,-1.000673
0.387755,0.887000,-1.000610
0.408163,0.887000,-1.000542
0.428571,0.887000,-1.000472
0.448980,0.887000,-1.000404
0.469388,0.887000,-1.000338
0.489796,0.887000,-1.000274
0.510204,0.887000,-1.000212
0.530612,0.887000,-1.000153
0.551020,0.887000,-1.000097
0.571429,0.887000,-1.000043
0.591837,0.887000,-0.999992
0.612245,0.887000,-0.999944
0.632653,0.887000,-0.999897
0.653061,0.887000,-0.999854
0.673469,0.887000,-0.999812
0.693878,0.887000,-0.999774
0.714286,0.887000,-0.999738
0.734694,0.887000,-0.999704
0.755102,0.887000,-0.999673
0.775510,0.887000,-0.999644
0.795918,0.887000,-0.999618
0.816327,0.887000,-0.999594
0.836735,0.887000,-0.999573
0.857143,0.887000,-0.999555
0.877551,0.887000,-0.999538
0.897959,0.887000,-0.999525
0.918367,0.887000,-0.999514
0.938776,0.887000,-0.999505
0.959184,0.887000,-0.999499
0.979592,0.887000,-0.999495
0.020408,0.888000,-0.999998
0.040816,0.888000,-1.000143
0.061224,0.888000,-0.999963
0.081633,0.888000,-0.999956
0.102041,0.888000,-0.999945
0.122449,0.888000,-0.999964
0.142857,0.888000,-1.000202
0.163265,0.888000,-1.000099
0.183673,0.888000,-0.999829
0.204082,0.888000,-0.999731
0.224490,0.888000,-0.999877
0.244898,0.888000,-1.000151
0.265306,0.888000,-1.000419
0.285714,0.888000,-1.000612
0.306122,0.888000,-1.000714
0.326531,0.888000,-1.000742
0.346939,0.888000,-1.000721
0.367347,0.888000,-1.000673
0.387755,0.888000,-1.000610
0.408163,0.888000,-1.000542
0.428571,0.888000,-1.000472
0.448980,0.888000,-1.000404
0.469388,0.888000,-1.000338
0.489796,0.888000,-1.000274
0.510204,0.888000,-1.000212
0.530612,0.888000,-1.000153
0.551020,0.888000,-1.000097
0.571429,0.888000,-1.000043
0.591837,0.888000,-0.999992
0.612245,0.888000,-0.999944
0.632653,0.888000,-0.999897
0.653061,0.888000,-0.999854
0.673469,0.888000,-0.999812
0.693878,0.888000,-0.999774
0.714286,0.888000,-0.999738
0.734694,0.888000,-0.999704
0.755102,0.888000,-0.999673
0.775510,0.888000,-0.999644
0.795918,0.888000,-0.999618
0.816327,0.888000,-0.999594
0.836735,0.888000,-0.999573
0.857143,0.888000,-0.999555
0.877551,0.888000,-0.999538
0.897959,0.888000,-0.999525
0.918367,0.888000,-0.999514
0.938776,0.888000,-0.999505
0.959184,0.888000,-0.999499
0.979592,0.888000,-0.999495
0.020408,0.889000,-0.999998
0.040816,0.889000,-1.000143
0.061224,0.889000,-0.999963
0.081633,0.889000,-0.999956
0.102041,0.889000,-0.999945
0.122449,0.889000,-0.999964
0.142857,0.889000,-1.000202
0.163265,0.889000,-1.000099
0.183673,0.889000,-0.999829
0.204082,0.889000,-0.999731
0.224490,0.889000,-0.999877
0.244898,0.889000,-1.000151
0.265306,0.889000,-1.000419
0.285714,0.889000,-1.000612
0.306122,0.889000,-1.000714
0.326531,0.889000,-1.000742
0.346939,0.889000,-1.000721
0.367347,0.889000,-1.000673
0.387755,0.889000,-1.000610
0.408163,0.889000,-1.000542
0.428571,0.889000,-1.000472
0.448980,0.889000,-1.000404
0.469388,0.889000,-1.000338
0.489796,0.889000,-1.000274
0.510204,0.889000,-1.000212
0.530612,0.889000,-1.000153
0.551020,0.889000,-1.000097
0.571429,0.889000,-1.000043
0.591837,0.889000,-0.999992
0.612245,0.889000,-0.999944
0.632653,0.889000,-0.999897
0.653061,0.889000,-0.999854
0.673469,0.889000,-0.999812
0.693878,0.889000,-0.999774
0.714286,0.889000,-0.999738
0.734694,0.889000,-0.999704
0.755102,0.889000,-0.999673
0.775510,0.889000,-0.999644
0.795918,0.889000,-0.999618
0.816327,0.889000,-0.999594
0.836735,0.889000,-0.999573
0.857143,0.889000,-0.999555
0.877551,0.889000,-0.999538
0.897959,0.889000,-0.999525
0.918367,0.889000,-0.999514
0.938776,0.889000,-0.999505
0.959184,0.889000,-0.999499
0.979592,0.889000,-0.999495
0.020408,0.890000,-0.999998
0.040816,0.890000,-1.000143
0.061224,0.890000,-0.999963
0.081633,0.890000,-0.999956
0.102041,0.890000,-0.999945
0.122449,0.890000,-0.999964
0.142857,0.890000,-1.000202
0.163265,0.890000,-1.000099
0.183673,0.890000,-0.999829
0.204082,0.890000,-0.999731
0.224490,0.890000,-0.999877
0.244898,0.890000,-1.000151
0.265306,0.890000,-1.000419
0.285714,0.890000,-1.000612
0.306122,0.890000,-1.000714
0.326531,0.890000,-1.000742
0.346939,0.890000,-1.000721
0.367347,0.890000,-1.000673
0.387755,0.890000,-1.000610
0.408163,0.890000,-1.000542
0.428571,0.890000,-1.000472
0.448980,0.890000,-1.000404
0.469388,0.890000,-1.000338
0.489796,0.890000,-1.000274
0.510204,0.890000,-1.000212
0.530612,0.890000,-1.000153
0.551020,0.890000,-1.000097
0.571429,0.890000,-1.000043
0.591837,0.890000,-0.999992
0.612245,0.890000,-0.999944
0.632653,0.890000,-0.999897
0.653061,0.890000,-0.999854
0.673469,0.890000,-0.999812
0.693878,0.890000,-0.999774
0.714286,0.890000,-0.999738
0.734694,0.890000,-0.999704
0.755102,0.890000,-0.999673
0.775510,0.890000,-0.999644
0.795918,0.890000,-0.999618
0.816327,0.890000,-0.999594
0.836735,0.890000,-0.999573
0.857143,0.890000,-0.999555
0.877551,0.890000,-0.999538
0.897959,0.890000,-0.999525
0.918367,0.890000,-0.999514
0.938776,0.890000,-0.999505
0.959184,0.890000,-0.999499
0.979592,0.890000,-0.999495
0.020408,0.891000,-0.999998
0.040816,0.891000,-1.000143
0.061224,0.891000,-0.999963
0.081633,0.891000,-0.999956
0.102041,0.891000,-0.999945
0.122449,0.891000,-0.999964
0.142857,0.891000,-1.000202
0.163265,0.891000,-1.000099
0.183673,0.891000,-0.999829
0.204082,0.891000,-0.999731
0.224490,0.891000,-0.999877
0.244898,0.891000,-1.000151
0.265306,0.891000,-1.000419
0.285714,0.891000,-1.000612
0.306122,0.891000,-1.000714
0.326531,0.891000,-1.000742
0.346939,0.891000,-1.000721
0.367347,0.891000,-1.000673
0.387755,0.891000,-1.000610
0.408163,0.891000,-1.000542
0.428571,0.891000,-1.000472
0.448980,0.891000,-1.000404
0.469388,0.891000,-1.000338
0.489796,0.891000,-1.000274
0.510204,0.891000,-1.000212
0.530612,0.891000,-1.000153
0.551020,0.891000,-1.000097
0.571429,0.891000,-1.000043
0.591837,0.891000,-0.999992
0.612245,0.891000,-0.999944
0.632653,0.891000,-0.999897
0.653061,0.891000,-0.999854
0.673469,0.891000,-0.999812
0.693878,0.891000,-0.999774
0.714286,0.891000,-0.999738
0.734694,0.891000,-0.999704
0.755102,0.891000,-0.999673
0.775510,0.891000,-0.999644
0.795918,0.891000,-0.999618
0.816327,0.891000,-0.999594
